@relation customer_shopping_data_pre

@attribute gender=Male numeric
@attribute age numeric
@attribute price numeric
@attribute category {Clothing,Shoes,Books,Cosmetics,'Food & Beverage',Toys,Technology,Souvenir}

@data
1,37,300.08,Clothing
0,43,10.46,'Food & Beverage'
1,33,2400.68,Shoes
1,18,1500.4,Clothing
0,30,35.84,Toys
0,68,179.2,Toys
1,34,300.08,Clothing
0,34,15.15,Books
0,59,10.46,'Food & Beverage'
0,22,1500.4,Clothing
0,30,203.3,Cosmetics
0,50,107.52,Toys
0,68,15.69,'Food & Beverage'
0,49,300.08,Clothing
1,38,179.2,Toys
1,51,121.98,Cosmetics
1,44,121.98,Cosmetics
1,64,600.16,Clothing
0,31,1200.32,Clothing
0,34,1050,Technology
1,40,900.24,Clothing
0,58,600.17,Shoes
1,56,1200.32,Clothing
0,57,26.15,'Food & Beverage'
0,38,600.17,Shoes
0,55,35.19,Souvenir
0,23,15.69,'Food & Beverage'
1,66,23.46,Souvenir
1,27,600.16,Clothing
0,58,40.66,Cosmetics
0,32,203.3,Cosmetics
1,57,40.66,Cosmetics
1,43,26.15,'Food & Beverage'
0,56,900.24,Clothing
0,40,300.08,Clothing
0,60,20.92,'Food & Beverage'
1,41,5250,Technology
1,41,600.16,Clothing
0,54,600.16,Clothing
0,42,162.64,Cosmetics
1,56,900.24,Clothing
0,32,4200,Technology
1,59,600.16,Clothing
0,50,26.15,'Food & Beverage'
1,23,300.08,Clothing
1,50,203.3,Cosmetics
0,55,26.15,'Food & Beverage'
1,62,121.98,Cosmetics
0,32,1500.4,Clothing
1,37,20.92,'Food & Beverage'
0,63,107.52,Toys
0,18,60.6,Books
0,22,3000.85,Shoes
1,51,2400.68,Shoes
0,52,1200.32,Clothing
1,30,600.16,Clothing
1,32,40.66,Cosmetics
0,46,2400.68,Shoes
1,31,75.75,Books
0,30,26.15,'Food & Beverage'
1,24,20.92,'Food & Beverage'
1,25,10.46,'Food & Beverage'
0,25,300.08,Clothing
0,31,35.19,Souvenir
0,54,3000.85,Shoes
0,57,3150,Technology
1,25,300.08,Clothing
0,44,60.6,Books
0,43,900.24,Clothing
1,18,11.73,Souvenir
0,57,35.84,Toys
0,25,40.66,Cosmetics
0,50,15.69,'Food & Beverage'
1,49,300.08,Clothing
1,21,10.46,'Food & Beverage'
1,38,2100,Technology
1,65,1500.4,Clothing
0,32,900.24,Clothing
0,47,26.15,'Food & Beverage'
0,53,300.08,Clothing
1,34,300.08,Clothing
0,61,40.66,Cosmetics
0,19,1500.4,Clothing
0,61,81.32,Cosmetics
1,33,121.98,Cosmetics
0,53,10.46,'Food & Beverage'
1,68,107.52,Toys
1,37,179.2,Toys
1,69,1200.32,Clothing
0,40,15.69,'Food & Beverage'
0,67,40.66,Cosmetics
0,22,15.15,Books
0,34,143.36,Toys
0,34,300.08,Clothing
0,56,1500.4,Clothing
1,26,1500.4,Clothing
0,69,75.75,Books
0,67,600.16,Clothing
1,61,1200.32,Clothing
0,26,5.23,'Food & Beverage'
1,63,1200.32,Clothing
0,51,143.36,Toys
1,60,1200.32,Clothing
0,26,15.15,Books
1,34,23.46,Souvenir
0,25,1500.4,Clothing
1,49,3000.85,Shoes
1,69,11.73,Souvenir
1,66,15.15,Books
1,23,900.24,Clothing
0,18,162.64,Cosmetics
1,24,40.66,Cosmetics
0,39,40.66,Cosmetics
0,50,2400.68,Shoes
1,52,1050,Technology
1,56,121.98,Cosmetics
0,41,300.08,Clothing
0,21,900.24,Clothing
1,42,300.08,Clothing
0,50,600.16,Clothing
0,53,600.16,Clothing
0,32,4200,Technology
0,60,1200.32,Clothing
1,34,15.69,'Food & Beverage'
0,24,1200.34,Shoes
0,44,600.16,Clothing
0,32,900.24,Clothing
0,42,5.23,'Food & Beverage'
1,23,23.46,Souvenir
1,33,1050,Technology
1,64,1200.32,Clothing
0,69,1500.4,Clothing
1,30,45.45,Books
0,66,45.45,Books
0,68,5.23,'Food & Beverage'
0,48,40.66,Cosmetics
1,52,1500.4,Clothing
0,39,600.16,Clothing
0,29,15.69,'Food & Beverage'
0,48,143.36,Toys
1,50,300.08,Clothing
1,28,121.98,Cosmetics
1,64,5.23,'Food & Beverage'
0,36,40.66,Cosmetics
1,64,203.3,Cosmetics
0,54,1500.4,Clothing
0,31,40.66,Cosmetics
1,49,600.16,Clothing
0,51,900.24,Clothing
1,37,900.24,Clothing
1,52,900.24,Clothing
0,64,1800.51,Shoes
0,65,1800.51,Shoes
0,53,1800.51,Shoes
1,30,1200.32,Clothing
1,52,1200.32,Clothing
1,32,71.68,Toys
1,40,15.69,'Food & Beverage'
0,53,900.24,Clothing
1,39,900.24,Clothing
0,56,203.3,Cosmetics
0,19,1200.34,Shoes
1,19,121.98,Cosmetics
0,67,1500.4,Clothing
0,59,3150,Technology
1,63,45.45,Books
1,68,300.08,Clothing
1,23,30.3,Books
0,47,300.08,Clothing
0,25,600.16,Clothing
1,22,1200.32,Clothing
0,60,10.46,'Food & Beverage'
0,38,1200.32,Clothing
1,59,121.98,Cosmetics
1,20,1500.4,Clothing
0,62,300.08,Clothing
0,56,81.32,Cosmetics
0,41,15.69,'Food & Beverage'
0,39,1800.51,Shoes
0,47,300.08,Clothing
0,55,5.23,'Food & Beverage'
0,30,900.24,Clothing
1,34,1500.4,Clothing
0,53,58.65,Souvenir
0,24,2400.68,Shoes
1,61,3000.85,Shoes
0,32,1500.4,Clothing
0,51,40.66,Cosmetics
1,55,203.3,Cosmetics
0,49,58.65,Souvenir
0,26,26.15,'Food & Beverage'
0,56,1800.51,Shoes
1,60,4200,Technology
1,43,5.23,'Food & Beverage'
0,69,23.46,Souvenir
1,49,58.65,Souvenir
0,55,179.2,Toys
1,63,81.32,Cosmetics
1,36,107.52,Toys
0,28,1500.4,Clothing
1,45,121.98,Cosmetics
1,67,600.16,Clothing
0,46,121.98,Cosmetics
0,59,1500.4,Clothing
0,65,600.17,Shoes
0,34,30.3,Books
0,68,4200,Technology
0,50,600.17,Shoes
1,30,1200.34,Shoes
1,35,1200.32,Clothing
1,54,600.16,Clothing
1,20,5.23,'Food & Beverage'
0,58,81.32,Cosmetics
1,31,35.84,Toys
0,29,81.32,Cosmetics
1,47,11.73,Souvenir
0,18,600.17,Shoes
0,20,2100,Technology
0,50,300.08,Clothing
1,47,162.64,Cosmetics
1,48,203.3,Cosmetics
1,35,1800.51,Shoes
0,50,1050,Technology
0,41,1200.32,Clothing
0,27,300.08,Clothing
0,64,10.46,'Food & Beverage'
1,42,5250,Technology
0,22,162.64,Cosmetics
0,64,600.16,Clothing
1,59,3000.85,Shoes
0,53,900.24,Clothing
1,29,40.66,Cosmetics
0,30,600.16,Clothing
0,50,1500.4,Clothing
0,42,1500.4,Clothing
1,23,1200.32,Clothing
0,41,40.66,Cosmetics
1,29,162.64,Cosmetics
0,59,1200.32,Clothing
0,34,1500.4,Clothing
0,22,40.66,Cosmetics
1,34,600.16,Clothing
0,69,107.52,Toys
1,61,3150,Technology
0,44,1800.51,Shoes
0,64,3150,Technology
0,40,1200.32,Clothing
1,58,203.3,Cosmetics
1,23,179.2,Toys
1,36,1800.51,Shoes
0,64,23.46,Souvenir
0,60,121.98,Cosmetics
1,39,40.66,Cosmetics
1,65,15.69,'Food & Beverage'
1,66,203.3,Cosmetics
1,52,11.73,Souvenir
1,33,3000.85,Shoes
1,63,10.46,'Food & Beverage'
0,23,60.6,Books
0,27,1200.32,Clothing
0,22,20.92,'Food & Beverage'
1,23,1200.32,Clothing
1,38,35.19,Souvenir
1,57,5.23,'Food & Beverage'
1,21,81.32,Cosmetics
0,33,46.92,Souvenir
1,34,20.92,'Food & Beverage'
1,69,35.84,Toys
1,66,81.32,Cosmetics
0,46,900.24,Clothing
1,36,15.69,'Food & Beverage'
0,64,20.92,'Food & Beverage'
1,53,1800.51,Shoes
1,66,40.66,Cosmetics
0,19,600.17,Shoes
0,55,58.65,Souvenir
1,50,26.15,'Food & Beverage'
1,39,162.64,Cosmetics
1,64,2400.68,Shoes
1,22,60.6,Books
0,49,5250,Technology
0,45,600.16,Clothing
1,52,179.2,Toys
1,42,300.08,Clothing
1,55,81.32,Cosmetics
1,63,71.68,Toys
0,32,26.15,'Food & Beverage'
0,49,1500.4,Clothing
0,24,5250,Technology
0,37,600.16,Clothing
0,41,300.08,Clothing
0,39,107.52,Toys
1,19,2400.68,Shoes
0,59,600.16,Clothing
0,68,46.92,Souvenir
0,52,107.52,Toys
0,60,1200.32,Clothing
1,39,600.16,Clothing
0,26,1500.4,Clothing
0,33,600.16,Clothing
1,57,1500.4,Clothing
0,52,26.15,'Food & Beverage'
0,26,10.46,'Food & Beverage'
1,63,300.08,Clothing
0,33,46.92,Souvenir
1,55,5.23,'Food & Beverage'
0,26,162.64,Cosmetics
0,67,1500.4,Clothing
1,64,900.24,Clothing
1,18,23.46,Souvenir
0,57,203.3,Cosmetics
0,40,15.69,'Food & Beverage'
1,46,5.23,'Food & Beverage'
1,21,600.16,Clothing
0,48,143.36,Toys
1,24,600.16,Clothing
1,69,71.68,Toys
0,45,26.15,'Food & Beverage'
0,59,300.08,Clothing
1,43,300.08,Clothing
0,47,600.16,Clothing
1,33,81.32,Cosmetics
1,69,3000.85,Shoes
1,57,900.24,Clothing
0,46,1200.32,Clothing
1,48,15.15,Books
1,30,162.64,Cosmetics
0,18,1500.4,Clothing
1,49,10.46,'Food & Beverage'
0,43,1200.32,Clothing
0,34,58.65,Souvenir
0,39,30.3,Books
1,20,107.52,Toys
1,68,600.16,Clothing
0,49,1200.34,Shoes
1,58,81.32,Cosmetics
0,26,600.16,Clothing
1,24,121.98,Cosmetics
1,61,600.17,Shoes
1,42,600.16,Clothing
0,64,40.66,Cosmetics
1,30,300.08,Clothing
0,69,179.2,Toys
0,38,900.24,Clothing
1,30,162.64,Cosmetics
0,18,1500.4,Clothing
0,58,300.08,Clothing
1,35,143.36,Toys
0,31,26.15,'Food & Beverage'
1,26,900.24,Clothing
1,22,35.84,Toys
1,28,900.24,Clothing
0,29,1800.51,Shoes
1,38,1200.32,Clothing
0,51,46.92,Souvenir
0,55,20.92,'Food & Beverage'
0,47,10.46,'Food & Beverage'
0,68,1200.34,Shoes
0,57,71.68,Toys
1,30,162.64,Cosmetics
0,53,26.15,'Food & Beverage'
0,67,179.2,Toys
0,27,3000.85,Shoes
0,63,1500.4,Clothing
0,35,15.69,'Food & Beverage'
1,62,1200.32,Clothing
0,20,1200.32,Clothing
1,34,203.3,Cosmetics
1,56,107.52,Toys
1,22,300.08,Clothing
0,61,203.3,Cosmetics
1,54,60.6,Books
0,63,1200.34,Shoes
1,25,1500.4,Clothing
0,47,300.08,Clothing
0,44,1200.34,Shoes
0,54,3000.85,Shoes
0,62,1800.51,Shoes
1,48,26.15,'Food & Beverage'
1,58,1500.4,Clothing
1,31,121.98,Cosmetics
1,53,162.64,Cosmetics
1,55,1050,Technology
1,46,300.08,Clothing
1,20,1200.32,Clothing
0,58,60.6,Books
1,49,60.6,Books
1,63,1200.32,Clothing
1,42,600.16,Clothing
0,40,26.15,'Food & Beverage'
1,28,2100,Technology
0,68,162.64,Cosmetics
0,23,20.92,'Food & Beverage'
1,28,900.24,Clothing
1,40,900.24,Clothing
0,18,1800.51,Shoes
0,56,179.2,Toys
1,38,35.84,Toys
0,22,1200.32,Clothing
0,63,3000.85,Shoes
0,51,600.17,Shoes
0,45,46.92,Souvenir
0,27,26.15,'Food & Beverage'
1,51,1500.4,Clothing
0,23,26.15,'Food & Beverage'
0,29,3000.85,Shoes
0,48,143.36,Toys
1,19,300.08,Clothing
1,30,10.46,'Food & Beverage'
0,32,300.08,Clothing
1,49,1500.4,Clothing
0,31,5.23,'Food & Beverage'
0,39,60.6,Books
1,20,71.68,Toys
0,51,600.16,Clothing
1,52,162.64,Cosmetics
0,60,300.08,Clothing
0,21,15.69,'Food & Beverage'
0,28,1200.32,Clothing
0,58,1200.32,Clothing
1,49,40.66,Cosmetics
0,41,5.23,'Food & Beverage'
0,36,1500.4,Clothing
0,29,203.3,Cosmetics
0,41,3000.85,Shoes
0,42,2400.68,Shoes
0,41,45.45,Books
0,21,11.73,Souvenir
1,29,15.15,Books
0,21,81.32,Cosmetics
0,38,1500.4,Clothing
1,44,600.16,Clothing
0,40,3150,Technology
1,26,46.92,Souvenir
0,23,26.15,'Food & Beverage'
0,69,2400.68,Shoes
0,39,600.17,Shoes
1,61,35.84,Toys
0,18,60.6,Books
1,40,1200.32,Clothing
0,38,81.32,Cosmetics
1,28,900.24,Clothing
0,66,26.15,'Food & Beverage'
0,43,121.98,Cosmetics
1,22,600.16,Clothing
0,41,26.15,'Food & Beverage'
1,37,600.16,Clothing
0,24,5250,Technology
0,66,15.69,'Food & Beverage'
0,39,35.84,Toys
0,26,1500.4,Clothing
1,66,1500.4,Clothing
0,22,203.3,Cosmetics
0,60,11.73,Souvenir
0,28,300.08,Clothing
1,36,15.15,Books
0,51,1500.4,Clothing
0,29,35.84,Toys
0,58,1500.4,Clothing
1,68,1800.51,Shoes
0,58,203.3,Cosmetics
1,26,1200.34,Shoes
0,49,3000.85,Shoes
0,41,1500.4,Clothing
0,49,35.84,Toys
0,28,300.08,Clothing
0,21,71.68,Toys
0,69,58.65,Souvenir
1,22,1800.51,Shoes
1,26,60.6,Books
0,43,20.92,'Food & Beverage'
0,47,5.23,'Food & Beverage'
1,67,23.46,Souvenir
0,48,1200.32,Clothing
0,42,81.32,Cosmetics
0,21,900.24,Clothing
0,43,1500.4,Clothing
0,39,2100,Technology
0,64,1500.4,Clothing
0,53,1500.4,Clothing
0,34,1500.4,Clothing
1,68,2400.68,Shoes
0,61,1200.32,Clothing
1,64,203.3,Cosmetics
0,46,3150,Technology
0,55,35.19,Souvenir
0,33,60.6,Books
0,40,600.16,Clothing
1,22,600.17,Shoes
1,21,300.08,Clothing
1,57,300.08,Clothing
0,29,15.69,'Food & Beverage'
1,68,162.64,Cosmetics
1,20,5.23,'Food & Beverage'
0,64,300.08,Clothing
1,18,5250,Technology
0,47,121.98,Cosmetics
0,27,1500.4,Clothing
0,34,203.3,Cosmetics
1,39,179.2,Toys
1,69,1200.32,Clothing
0,48,162.64,Cosmetics
1,37,1500.4,Clothing
1,18,1200.32,Clothing
1,38,900.24,Clothing
0,40,46.92,Souvenir
1,18,5.23,'Food & Beverage'
0,19,900.24,Clothing
1,43,4200,Technology
0,27,20.92,'Food & Beverage'
1,27,1500.4,Clothing
0,25,1200.34,Shoes
1,60,1200.32,Clothing
1,22,121.98,Cosmetics
1,67,600.16,Clothing
0,33,203.3,Cosmetics
0,55,900.24,Clothing
0,49,600.16,Clothing
1,27,600.17,Shoes
0,23,900.24,Clothing
0,60,900.24,Clothing
0,21,1050,Technology
0,32,1200.32,Clothing
0,42,1050,Technology
0,30,900.24,Clothing
1,36,35.84,Toys
0,26,300.08,Clothing
0,31,143.36,Toys
0,25,1200.32,Clothing
0,59,1200.32,Clothing
0,61,26.15,'Food & Beverage'
1,42,2100,Technology
0,64,60.6,Books
0,29,300.08,Clothing
0,32,600.16,Clothing
1,60,600.17,Shoes
1,53,26.15,'Food & Beverage'
1,31,20.92,'Food & Beverage'
1,28,600.16,Clothing
0,34,1800.51,Shoes
0,34,300.08,Clothing
1,47,45.45,Books
0,47,600.16,Clothing
1,49,81.32,Cosmetics
1,54,179.2,Toys
0,68,600.16,Clothing
0,21,2100,Technology
0,32,600.16,Clothing
0,56,15.69,'Food & Beverage'
0,47,600.16,Clothing
1,45,1500.4,Clothing
1,58,300.08,Clothing
0,69,600.16,Clothing
0,51,1200.32,Clothing
0,35,300.08,Clothing
1,61,20.92,'Food & Beverage'
0,19,45.45,Books
0,37,1500.4,Clothing
1,30,81.32,Cosmetics
0,48,1200.34,Shoes
0,26,1500.4,Clothing
1,49,300.08,Clothing
1,62,600.16,Clothing
0,31,15.15,Books
0,65,162.64,Cosmetics
0,59,300.08,Clothing
0,25,300.08,Clothing
1,56,10.46,'Food & Beverage'
1,31,2400.68,Shoes
1,19,121.98,Cosmetics
0,55,300.08,Clothing
0,67,121.98,Cosmetics
1,22,81.32,Cosmetics
1,54,15.69,'Food & Beverage'
1,51,121.98,Cosmetics
0,51,35.84,Toys
0,19,107.52,Toys
1,43,162.64,Cosmetics
0,55,60.6,Books
0,21,121.98,Cosmetics
1,40,71.68,Toys
1,52,1500.4,Clothing
1,26,107.52,Toys
0,58,143.36,Toys
0,59,300.08,Clothing
0,19,1200.32,Clothing
0,39,300.08,Clothing
1,19,900.24,Clothing
1,65,900.24,Clothing
0,20,1500.4,Clothing
0,31,600.16,Clothing
1,51,4200,Technology
0,38,600.17,Shoes
0,58,1500.4,Clothing
1,44,900.24,Clothing
0,61,900.24,Clothing
0,64,26.15,'Food & Beverage'
0,69,300.08,Clothing
0,26,600.17,Shoes
0,64,300.08,Clothing
1,19,143.36,Toys
1,22,15.69,'Food & Beverage'
0,68,1200.32,Clothing
0,46,300.08,Clothing
1,40,71.68,Toys
0,59,4200,Technology
0,18,40.66,Cosmetics
0,58,300.08,Clothing
1,46,26.15,'Food & Beverage'
0,42,20.92,'Food & Beverage'
1,62,300.08,Clothing
1,24,179.2,Toys
0,18,162.64,Cosmetics
0,56,35.84,Toys
0,59,35.19,Souvenir
0,63,5.23,'Food & Beverage'
0,32,58.65,Souvenir
1,59,600.17,Shoes
1,30,23.46,Souvenir
0,32,203.3,Cosmetics
0,38,26.15,'Food & Beverage'
0,47,1500.4,Clothing
0,35,300.08,Clothing
0,35,5.23,'Food & Beverage'
0,45,300.08,Clothing
1,46,46.92,Souvenir
1,49,10.46,'Food & Beverage'
0,69,26.15,'Food & Beverage'
1,33,5250,Technology
0,41,203.3,Cosmetics
0,52,300.08,Clothing
1,38,1500.4,Clothing
1,52,1500.4,Clothing
0,55,75.75,Books
0,60,1200.34,Shoes
0,26,81.32,Cosmetics
0,57,1200.32,Clothing
1,63,1200.32,Clothing
0,28,2400.68,Shoes
0,59,1200.32,Clothing
1,64,5.23,'Food & Beverage'
1,67,15.69,'Food & Beverage'
1,56,300.08,Clothing
0,65,600.17,Shoes
0,24,15.69,'Food & Beverage'
1,43,40.66,Cosmetics
0,28,179.2,Toys
0,37,300.08,Clothing
0,18,1200.32,Clothing
0,63,600.17,Shoes
0,37,600.17,Shoes
0,46,179.2,Toys
0,18,5.23,'Food & Beverage'
0,36,300.08,Clothing
1,20,26.15,'Food & Beverage'
1,66,26.15,'Food & Beverage'
0,34,20.92,'Food & Beverage'
0,31,203.3,Cosmetics
0,59,600.16,Clothing
0,24,600.16,Clothing
0,39,600.17,Shoes
0,58,203.3,Cosmetics
0,37,3000.85,Shoes
0,39,1200.34,Shoes
0,46,1500.4,Clothing
0,40,203.3,Cosmetics
1,22,81.32,Cosmetics
1,48,4200,Technology
0,51,20.92,'Food & Beverage'
0,38,10.46,'Food & Beverage'
0,45,26.15,'Food & Beverage'
1,35,71.68,Toys
0,62,40.66,Cosmetics
0,34,162.64,Cosmetics
1,36,40.66,Cosmetics
0,23,143.36,Toys
0,37,81.32,Cosmetics
0,53,900.24,Clothing
0,27,1500.4,Clothing
0,22,20.92,'Food & Beverage'
0,46,121.98,Cosmetics
1,38,4200,Technology
0,34,26.15,'Food & Beverage'
0,55,23.46,Souvenir
0,22,1200.32,Clothing
1,26,300.08,Clothing
0,37,121.98,Cosmetics
0,61,1500.4,Clothing
0,67,600.16,Clothing
1,69,1200.32,Clothing
0,27,1200.34,Shoes
0,26,203.3,Cosmetics
0,30,58.65,Souvenir
0,69,23.46,Souvenir
1,39,1800.51,Shoes
0,43,600.16,Clothing
0,38,900.24,Clothing
0,36,121.98,Cosmetics
0,61,203.3,Cosmetics
0,56,5250,Technology
1,58,600.17,Shoes
1,66,20.92,'Food & Beverage'
1,38,15.69,'Food & Beverage'
0,64,900.24,Clothing
1,64,600.16,Clothing
0,21,900.24,Clothing
0,45,900.24,Clothing
1,31,2100,Technology
1,37,1200.32,Clothing
1,31,107.52,Toys
0,63,1200.32,Clothing
0,26,600.16,Clothing
1,46,20.92,'Food & Beverage'
0,31,600.16,Clothing
0,60,1500.4,Clothing
0,23,600.16,Clothing
0,59,600.16,Clothing
0,44,81.32,Cosmetics
0,54,5.23,'Food & Beverage'
1,55,1500.4,Clothing
1,50,2400.68,Shoes
0,36,23.46,Souvenir
1,33,3000.85,Shoes
1,18,81.32,Cosmetics
0,54,23.46,Souvenir
1,46,121.98,Cosmetics
1,38,10.46,'Food & Beverage'
0,39,81.32,Cosmetics
0,36,81.32,Cosmetics
1,53,1200.32,Clothing
1,50,15.69,'Food & Beverage'
1,64,5.23,'Food & Beverage'
0,44,5.23,'Food & Beverage'
1,42,600.16,Clothing
0,67,1200.32,Clothing
1,46,5.23,'Food & Beverage'
0,47,203.3,Cosmetics
0,50,300.08,Clothing
1,39,30.3,Books
1,31,143.36,Toys
0,28,300.08,Clothing
1,68,300.08,Clothing
1,55,600.16,Clothing
0,58,60.6,Books
1,49,5250,Technology
1,57,2400.68,Shoes
0,52,143.36,Toys
0,28,600.17,Shoes
0,47,58.65,Souvenir
0,46,162.64,Cosmetics
1,38,11.73,Souvenir
1,47,203.3,Cosmetics
0,23,15.69,'Food & Beverage'
1,38,71.68,Toys
1,48,15.69,'Food & Beverage'
1,48,162.64,Cosmetics
0,50,26.15,'Food & Beverage'
0,59,71.68,Toys
1,31,5250,Technology
1,27,121.98,Cosmetics
0,35,300.08,Clothing
0,44,600.16,Clothing
1,47,900.24,Clothing
0,20,5.23,'Food & Beverage'
1,43,143.36,Toys
0,68,600.16,Clothing
1,52,71.68,Toys
1,39,203.3,Cosmetics
1,29,300.08,Clothing
0,58,81.32,Cosmetics
0,53,5250,Technology
0,64,15.69,'Food & Beverage'
1,24,5.23,'Food & Beverage'
1,65,1500.4,Clothing
0,23,900.24,Clothing
1,60,71.68,Toys
1,69,600.16,Clothing
1,18,40.66,Cosmetics
1,51,203.3,Cosmetics
0,37,162.64,Cosmetics
0,59,3150,Technology
1,24,15.69,'Food & Beverage'
0,49,4200,Technology
1,43,900.24,Clothing
0,53,3150,Technology
0,29,600.16,Clothing
0,67,81.32,Cosmetics
0,41,1200.32,Clothing
0,50,45.45,Books
0,58,600.16,Clothing
1,26,900.24,Clothing
0,56,203.3,Cosmetics
0,56,20.92,'Food & Beverage'
1,55,900.24,Clothing
1,68,143.36,Toys
1,59,11.73,Souvenir
0,33,900.24,Clothing
0,62,162.64,Cosmetics
0,61,900.24,Clothing
0,39,26.15,'Food & Beverage'
1,35,107.52,Toys
0,48,162.64,Cosmetics
0,54,1200.34,Shoes
1,18,300.08,Clothing
1,43,3150,Technology
0,34,1200.32,Clothing
0,29,1200.32,Clothing
0,50,46.92,Souvenir
0,37,600.16,Clothing
0,34,15.69,'Food & Beverage'
0,37,3000.85,Shoes
1,37,600.16,Clothing
0,20,15.69,'Food & Beverage'
0,25,10.46,'Food & Beverage'
0,26,121.98,Cosmetics
0,61,26.15,'Food & Beverage'
0,50,300.08,Clothing
0,39,121.98,Cosmetics
1,21,1800.51,Shoes
0,38,162.64,Cosmetics
0,56,2400.68,Shoes
0,50,75.75,Books
0,67,46.92,Souvenir
0,22,600.16,Clothing
1,62,600.16,Clothing
0,68,26.15,'Food & Beverage'
0,64,26.15,'Food & Beverage'
0,19,30.3,Books
0,30,300.08,Clothing
0,35,2400.68,Shoes
0,51,300.08,Clothing
0,23,71.68,Toys
1,18,179.2,Toys
0,18,81.32,Cosmetics
0,29,10.46,'Food & Beverage'
0,48,30.3,Books
1,63,107.52,Toys
0,26,35.19,Souvenir
0,25,1200.32,Clothing
1,38,1500.4,Clothing
1,23,2400.68,Shoes
0,69,35.84,Toys
0,33,107.52,Toys
0,54,35.19,Souvenir
0,42,15.69,'Food & Beverage'
0,55,3000.85,Shoes
0,51,1200.32,Clothing
1,54,26.15,'Food & Beverage'
1,35,300.08,Clothing
0,57,900.24,Clothing
0,41,203.3,Cosmetics
0,66,300.08,Clothing
0,44,58.65,Souvenir
1,32,1200.32,Clothing
1,36,121.98,Cosmetics
1,38,600.16,Clothing
1,32,121.98,Cosmetics
0,25,20.92,'Food & Beverage'
1,60,20.92,'Food & Beverage'
0,68,1500.4,Clothing
1,67,35.19,Souvenir
0,67,900.24,Clothing
0,67,40.66,Cosmetics
0,39,10.46,'Food & Beverage'
0,58,179.2,Toys
1,57,300.08,Clothing
0,64,1500.4,Clothing
1,31,3000.85,Shoes
0,26,1500.4,Clothing
0,63,10.46,'Food & Beverage'
0,68,203.3,Cosmetics
0,42,600.16,Clothing
1,31,81.32,Cosmetics
1,19,900.24,Clothing
0,37,3000.85,Shoes
0,19,1200.32,Clothing
0,42,2100,Technology
0,30,1200.32,Clothing
0,22,162.64,Cosmetics
0,27,23.46,Souvenir
1,23,15.69,'Food & Beverage'
0,38,11.73,Souvenir
0,64,900.24,Clothing
0,54,121.98,Cosmetics
1,21,179.2,Toys
0,61,300.08,Clothing
0,43,300.08,Clothing
0,69,2100,Technology
0,60,203.3,Cosmetics
1,39,162.64,Cosmetics
0,46,1200.32,Clothing
1,61,3000.85,Shoes
1,42,1200.32,Clothing
0,32,900.24,Clothing
0,41,5.23,'Food & Beverage'
0,42,600.16,Clothing
1,25,23.46,Souvenir
0,68,26.15,'Food & Beverage'
1,19,1200.32,Clothing
0,65,900.24,Clothing
0,60,121.98,Cosmetics
0,32,35.19,Souvenir
0,48,1200.34,Shoes
1,21,107.52,Toys
0,56,900.24,Clothing
1,21,600.16,Clothing
0,36,10.46,'Food & Beverage'
0,49,26.15,'Food & Beverage'
1,42,900.24,Clothing
1,37,20.92,'Food & Beverage'
0,44,600.16,Clothing
1,46,2100,Technology
1,36,300.08,Clothing
1,26,1500.4,Clothing
0,54,143.36,Toys
0,53,600.16,Clothing
0,35,300.08,Clothing
0,30,1500.4,Clothing
1,69,300.08,Clothing
0,65,46.92,Souvenir
0,50,121.98,Cosmetics
0,32,1200.32,Clothing
1,43,11.73,Souvenir
1,40,15.69,'Food & Beverage'
1,69,15.69,'Food & Beverage'
0,64,121.98,Cosmetics
0,66,143.36,Toys
0,69,600.16,Clothing
0,27,600.16,Clothing
0,19,15.15,Books
0,67,600.16,Clothing
1,52,1200.34,Shoes
1,28,1200.32,Clothing
0,38,23.46,Souvenir
1,27,1500.4,Clothing
0,68,5.23,'Food & Beverage'
1,40,1500.4,Clothing
1,40,600.16,Clothing
0,57,179.2,Toys
0,22,600.16,Clothing
1,60,26.15,'Food & Beverage'
0,18,30.3,Books
0,60,1800.51,Shoes
1,48,81.32,Cosmetics
1,42,203.3,Cosmetics
0,56,600.16,Clothing
1,44,40.66,Cosmetics
0,68,1200.32,Clothing
0,60,600.17,Shoes
1,56,5.23,'Food & Beverage'
0,39,1500.4,Clothing
0,35,3000.85,Shoes
0,60,107.52,Toys
1,48,2100,Technology
0,23,3150,Technology
0,54,23.46,Souvenir
1,31,71.68,Toys
0,57,1500.4,Clothing
1,40,35.19,Souvenir
1,49,300.08,Clothing
0,57,1500.4,Clothing
0,31,600.16,Clothing
1,47,1500.4,Clothing
0,50,20.92,'Food & Beverage'
0,30,40.66,Cosmetics
0,36,1200.32,Clothing
1,29,15.15,Books
1,31,1500.4,Clothing
0,56,40.66,Cosmetics
0,37,1200.32,Clothing
1,46,1200.32,Clothing
1,56,600.16,Clothing
0,49,4200,Technology
0,25,1500.4,Clothing
0,29,121.98,Cosmetics
1,47,23.46,Souvenir
0,65,1200.32,Clothing
1,59,600.16,Clothing
1,23,1200.32,Clothing
0,60,600.17,Shoes
1,58,26.15,'Food & Beverage'
0,68,10.46,'Food & Beverage'
0,41,1200.32,Clothing
0,63,121.98,Cosmetics
1,22,1200.34,Shoes
1,62,600.16,Clothing
0,49,900.24,Clothing
1,38,46.92,Souvenir
